"","cyberDate","cyberTitle","cyberPrice","cyberCity","cyberDescriptive"
"1191",2019-06-11,"Samsung A5","120","Ponta do Pargo, Salão de Cima","Vendo Samsung A5 em excelente estado. Preço é ne..."
"1192",2019-06-10,"Vendo","390","Santa Maria Maior, Jardim Botânico","Vendo iPhone 7Plus, com 32gb, cor de rosa.
Sem av..."
"1193",2019-06-10,"Honor View 20","400","Ponta do Sol, Horta Lombada","Telemovel com ainda 21 meses de garantia (não tem..."
"1194",2019-06-09,"Vendo samsung A7","250","Santa Luzia, Centro","Vendo samsung com mto boa estado como nova... comp..."
"1195",2019-06-08,"Vidro tátil   touch meo smart A65","18","Caniço, Assomada","Vidro tátil / Touch screen para telemovel MEO Sma..."
"1196",2019-06-07,"Huawei P8 Lite ALE-L21 - peças","15","Caniço, Assomada","Vendo peças de smartphone Huawei P8 Lite , ALE-L2..."
"1197",2019-06-07,"PCB com conector de carga e microfone Vodafone Smart Prime 6 VF-895N","13","Caniço, Assomada","Placa eletronica com microfone e ficha para ligaç..."
"1198",2019-06-07,"Sony Xperia","30","&Aacute;gua de Pena, Queimada Cima","Procuro ecrã de Sony Xperia l1 .ou display comple..."
"1199",2019-06-07,"Película de vidro temperado Huawei Mate 10 Lite RNE-L21","4","Caniço, Assomada","Película de vidro temperado para smartphone Huawe..."
"1200",2019-06-06,"Pelicula de vidro para Iphone SE e 5","3","Funchal, Centro","Pelicula de vidro para Iphone SE e 5 novo."
"1201",2019-05-30,"Telemovel Alcatel U3 4GB ROM","40","São Martinho, Barreiros","telemóvel Alcatel U3 4GB ROM + 512MB RAM Android,..."
"1202",2019-05-29,"Samsung J6 2018 VODAFONE","160","Funchal, Centro","Vendo Samsung J6 2018 VODAFONE + 2 vidros+Capa Sam..."
"1203",2019-05-29,"Samsung Galaxy Note 9 (Novo e desbloqueado)","700","Caniço, Centro","Vendo Samsung Galaxy Note 9 preto de 128gb desbloq..."
"1204",2019-05-27,"Vendo carregador wireless","15","Machico, Misericórdia","Carregador comprado a pouco tempo, poucas vezes de..."
"1205",2019-05-25,"Iphone 4S preto","50","Ribeira Brava, São João","Vendo Iphone 4s 8GB. Desbloqueado cor preta com au..."
"1206",2019-05-24,"Xiaomi MI A2","5","Imaculado Coração de Maria, Centro","Vendo protecção ecrã (vidro) novos em 3 cores."
"1207",2019-05-22,"Samsung s9 Plus 128gb + Fast wireless charger samsung","550","Santa Cruz, Palmeira","Samsung s9 Plus 128gb com capa de proteção sem r..."
"1208",2019-05-20,"Iphone 6 32g novo","200","Estreito de Câmara de Lobos, Covão","Vendo iPhone 6 32g silver novo e com pouco tempo d..."
"1209",2019-05-19,"Iphone 7 Plus c/muito bom estado + pelicula e capas","380","Camacha, Achadinha","Boas vendo iphone 7 plus com pelicula de vidro com..."
"1210",2019-05-18,"Película de vidro temperado smartphone Huawei P9 Lite","4","Caniço, Assomada","Película de vidro temperado para telemovel  Huawe..."
"1211",2019-05-18,"Módulo lcd + touch screen Huawei P9 Lite VNS-L21 , VNS-L22 , VNS-L31","40","Caniço, Assomada","Módulo LCD + touch screen + aro para Smartphone H..."
"1212",2019-05-16,"Bateria original Samsung AB423643CE","10","Caniço, Assomada","Bateria original Samsung AB424643CE . Disponíveis..."
"1213",2019-05-16,"Telemóvel Samsung SGH-U600","25","Caniço, Assomada","Telemóvel Samsung SGH-U600 desbloqueado e funcion..."
"1214",2019-05-15,"LCD e touch screen Huawei P Smart FIG-LX1 , FIG-L21","40","Caniço, Assomada","Módulo de LCD e touch screen com aro para smartph..."
"1215",2019-05-15,"Módulo Asus Zenphone 4 ZB553KL  X00LD  X00LDA","50","Caniço, Assomada","Módulo LCD e touch screen com aro para  Zenphone ..."
"1216",2019-05-15,"Baterias nokia novas","15","Caniço, Assomada","Baterias novas para telemoveis Nokia ,O PREÇO VAR..."
"1217",2019-05-15,"Bateria original Sagem 287080921  SOLM-SN1","15","Caniço, Assomada","Bateria nova original Sagem 287080921  SOLM-SN1 co..."
"1218",2019-05-15,"Bateria Nokia BL-5CA original","13","Caniço, Assomada","Bateria original Nokia BL-5CA , disponíveis outro..."
"1219",2019-05-13,"Telemóvel Nokia 6300","20","Caniço, Assomada","Telemóvel Nokia 6300 para peças. Se preços algu..."
"1220",2019-05-13,"Iphone 4S Iphone 4S","59","Caniço, Caniço de Baixo","Iphone 4S, 8Gb, Capa protecção rígida/transpare..."
"1221",2019-05-13,"Telemóvel Nokia 6303c","15","Caniço, Assomada","Telemóvel Nokia 6303c para peças. Se procura alg..."
"1222",2019-05-11,"Bateria original Nokia BL-5CB","15","Caniço, Assomada","Bateria nova original Nokia BL-5CB 800mAh. Dispon�..."
"1223",2019-05-10,"Vendo s8 + várias capas + auriculares","200","Câmara de Lobos, Caldeira","Vendo s8 em bom estado, por apenas 200 euros.
Nã..."
"1224",2019-05-10,"Telemóvel Nokia 220 RM-970 peças","10","Caniço, Assomada","Telemóvel Nokia 230 RM970 para peças. Se procura..."
"1225",2019-05-10,"Telemóvel Nokia Lumia 535 RM1017 RM-1017","30","Caniço, Assomada","Telemóvel Nokia Lumia 535 RM-1017 para peças. Se..."
"1226",2019-05-10,"Telemóvel Nokia C2-03","25","Caniço, Assomada","Telemóvel Nokia C2-03 para venda de peças . Se p..."
"1227",2019-05-09,"Iphone 5S Iphone 5s 16gb","85","Ribeira Brava, Vale","Está a funcionar 100% bem, está como vemos nas i..."
"1228",2019-05-09,"Telemóvel Nokia Asha 300","20","Caniço, Assomada","Telemóvel Nokia Asha 300 para peças. O telefone ..."
"1229",2019-05-09,"Ecran completo e película vidro temperado Wiko Jerry 3","20","São Martinho, Virtudes","Ecran completo e película vidro temperado Wiko Je..."
"1230",2019-05-09,"Cabo para IPhone 7Plus","10","Canhas, Igreja","Vendo 10? 912649772"
"1231",2019-05-09,"Capas para IPhone 6s/6 é uma do 7","20","Canhas, Igreja","Vendo todas por 20? a das flores rosa é do 7plus ..."
"1232",2019-05-08,"Bateria ZTE Li3708T42P3h463657-NTC 800mAh","5","Caniço, Assomada","Bateria Original usada com 70% da capacidade de ca..."
"1233",2019-05-08,"Bateria original Huawei HB474284RBC","18","Caniço, Assomada","Bateria original Huawei HB474284RBC 2000mAh. Bater..."
"1234",2019-05-07,"Bateria original Samsung AB043446LE","13","Caniço, Assomada","Bateria original Samsung AB043446LE. Bateria compa..."
"1235",2019-05-07,"Iphone 5S Vendo","100","São Pedro, Viveiros","Em óptimo estado de conservação, desbloqueado c..."
"1236",2019-05-07,"iPhone 256GB com visor partido","700","Funchal, Centro","Vendo iPhone com visor partido no canto inferior e..."
"1237",2019-05-07,"Alcatel one touch","50","Santo António, Madalenas","Equipamento usado em.bom estado."
"1238",2019-05-05,"MEO 1210","15","Funchal, Centro","Vendo Meo 1210 da rede MEO em perfeito funcionamen..."
"1239",2019-05-03,"Capa Huawei","4","São Martinho, Amparo","Capa nunca usada. Boa qualidade"
"1240",2019-05-02,"Vendo Huawei p8 lite","60","Santo António, Chamorra","O Huawei P8 Lite apresenta um ecrã LCD IPS de 5 p..."
"1241",2019-05-02,"Samsung j5 2016","65","Santo António, Barreiros","8Gb/2gb ram, ecrã de 4.5 polegadas, câmera trase..."
"1242",2019-04-27,"Iphone SE 64GB","210","São Martinho, Nazaré","Iphone SE usado. 
- Comprado a 447 (tenho o compr..."
"1243",2019-04-27,"Iphone 5C iPhone 5c","80","Funchal, Centro","Vendo iPhone 5C

Ofereço cartão R-SIM que perm..."
"1244",2019-04-27,"Iphone 4 iPhone 4 de 32Gb","80","Funchal, Centro","Vendo iPhone 4 de 32Gb.
Bloqueado à MEO.
O iPho..."
"1245",2019-04-25,"Bateria original Nokia BL-5C   BL5C","15","Caniço, Assomada","Bateria original Nokia BL-5C. Compatível com vár..."
"1246",2019-04-24,"Telemóvel Nokia Classic 2700c-2","10","Caniço, Assomada","Telemóvel Nokia 2700c-2 para venda de peças. Se ..."
"1247",2019-04-24,"Vendo Alcatel one touch 903D","10","Santo António, Chamorra","Vendo Alcatel one touch 903d como novo, nunca usad..."
"1248",2019-04-24,"vendo ou troco huawei p8 lite","100","Funchal, Centro","vendo ou troco huawei p8 lite em perfeitas codiço..."
"1249",2019-04-22,"Capas","6","Machico, Torre","Capas novas para Sony Xperia Z5
Duas vezes por 6?..."
"1250",2019-04-22,"Smartphone","40","Machico, Torre","Para mais informações envie mensagem, com tudo"
"1251",2019-04-21,"SAMSUNG GALAXY S4 I9500","100","São Martinho, Ajuda","TELEFONE MOVEL FUNCIONA MAIS, TEM QUE TER O TELEMO..."
"1252",2019-04-21,"Capa","8","Funchal, Centro","Vendo capa nova iPhone 7"
"1253",2019-04-20,"Bateria Sony ericsson BA750","15","Caniço, Assomada","Bateria Sony Ericsson BA750 para Telemoveis. Dispo..."
"1254",2019-04-20,"Bateria Sony ericsson BST-39   BST39","13","Caniço, Assomada","Bateria Sony Ericsson BST-39. Disponíveis com out..."
"1255",2019-04-20,"Bateria Sony ericsson BST-37  BST37","13","Caniço, Assomada","Bateria original Sony Ericsson BST-37. A bateria e..."
"1256",2019-04-20,"Iphone 6 iPhone 6 32GB","200","São Pedro, Barreiros","Vendo iPhone 6, 32GB. 
A funcionar perfeitamente...."
"1257",2019-04-20,"Bateria smartphone Sony LIS1551ERPC","17","Caniço, Assomada","Bateria original Sony LIS1551ERPC para telemóvel ..."
"1258",2019-04-20,"Bateria ZTE Li3714742P3H853448 para smartphone","14","Caniço, Assomada","Bateria para smartphone ZTE . Disponíveis para ou..."
"1259",2019-04-20,"Bateria smartphone Zte Skate V960 Monte Carlo","14","Caniço, Assomada","Bateria Zte Li3715T42P3h734158 para telemovel Zte ..."
"1260",2019-04-20,"Bateria zte LI3709T42P3H504047","13","Caniço, Assomada","Bateria nova original ZTE Li3709P3h504047 para tel..."
"1261",2019-04-20,"Bateria Zte Li3711T42P3h553457","12","Caniço, Assomada","Bateria ZTE Li3711T42P3h553457 para telemóvel. Di..."
"1262",2019-04-20,"Bateria Meo Smart A16","15","Caniço, Assomada","Bateria ZTE Li3715T42P3h504857 para telemovel Meo ..."
"1263",2019-04-20,"Bateria smartphone Meo Sapo A7","10","Caniço, Assomada","Baterias Zte Li3712T42P3h475248 novas, originais c..."
"1264",2019-04-20,"Bateria  ZTE Li3713T42P3h444865","10","Caniço, Assomada","Bateria ZTE Li3713T42P3h444865 para smartphone Meo..."
"1265",2019-04-20,"Bateria zte LI3714T42P3H504857 para moche smart A16","15","Caniço, Assomada","Bateria Zte Li3714T42P3H504857 compatível com vá..."
"1266",2019-04-20,"Bateria telemovel TMN Soft Stone","12","Caniço, Assomada","Bateria Zte Li3710T42P3h553457 para telemovel Tmn ..."
"1267",2019-04-20,"Bateria Zte Optimus Vegas LI3706T42P3H413457","12","Caniço, Assomada","Bateria original ZTE Li3706T42P3h413457 compatíve..."
"1268",2019-04-19,"Carregadores e cabos diversos","10","Santa Maria Maior, Conde Carvalhal","Vendo carregadores de telemoveis e cabos diversos ..."
"1269",2019-04-18,"huawei y5 ii","25","Funchal, Centro","Ecrã para huawei y5 ii. Em dourado."
"1270",2019-04-18,"Capa traseira Samsung S7","10","Funchal, Centro","Capa traseira para Samgung S7 em preto"
"1271",2019-04-17,"Samsung Galaxy Grand 2 SM-G7105","30","Caniço, Assomada","Samsung Galaxy Grand 2 SM-G7105 para venda as peç..."
"1272",2019-04-17,"Auricular Bluetooth","25","Santa Maria Maior, Rochinha","Especificações:
? Versão Bluetooth: viva-voz /..."
"1273",2019-04-17,"Bateria Samsung EB-BG530BBE   EB-BG531BBE","20","Caniço, Assomada","Bateria original Samsung EB-BB531BBE / EB-BG530BBE..."
"1274",2019-04-16,"SAMSUNG J5 para peças","30","São Martinho, Barreiros","Vendo Samsung J5
Não liga
Ecrã em muito bom es..."
"1275",2019-04-13,"Módulo display + touch samsung J3 SM-J320 , SM-J320F","38","Caniço, Assomada","Módulo de Display + touch para telemovel Samsung ..."
"1276",2019-04-13,"Módulo Display + touch iPhone 5CMódulo Display + touch iPhone 5C","35","Caniço, Assomada","Módulo de Display + touch para iPhone 5C. Dispon�..."
"1277",2019-04-13,"Módulo Display + touch smartphone Huawei Mate 10 Lite","40","Caniço, Assomada","Módulo de Display + touch para telemóvel Huawei ..."
"1278",2019-04-13,"Módulo lcd + touch ecrã smartphone NOS Novu III","28","Caniço, Assomada","Módulo Display + touch  ecran para smartphone NOS..."
"1279",2019-04-10,"Capa JEAN PAUL GAULTIER IPhone/IPod 4/4S","7","São Martinho, Estrada Monumental","Capa JEAN PAUL GAULTIER (prateada) para IPhone/ IP..."
"1280",2019-04-10,"Cabo Apple USB + Áudio","8","São Martinho, Estrada Monumental","Cabo Apple USB + Áudio em excelente estado de con..."
"1281",2019-04-10,"Vidro tátil touch telemóvel LG Optimus L7  P700  P705","13","Caniço, Assomada","Vidro tátil / touch screen para telemovel LG Opti..."
"1282",2019-04-10,"Vidro tátil touch telemóvel LG Optimus L7  ii  P710","15","Caniço, Assomada","Vidro tátil / touch screen para telemovel LG Opti..."
"1283",2019-04-10,"Vidro tátil   touch lg optimus L5 2 preto","14","Caniço, Assomada","Vidro tátil / touch screen para telemovel LG Opti..."
"1284",2019-04-10,"Vidro tátil touch LG Optimus L3 ii  E430 branco","15","Caniço, Assomada","Vidro tátil / touch screen para telemovel LG Opti..."
"1285",2019-04-10,"Vidro tátil touch telemóvel LG Optimus 4X HD P880","15","Caniço, Assomada","Vidro tátil / touch screen  telemovel LG Optimus ..."
"1286",2019-04-10,"Vidro tátil touch telemóvel LG Optimus P970 preto","14","Caniço, Assomada","Vidro tátil / touch screen para telemovel LG Opti..."
"1287",2019-04-10,"Vidro tátil   touch lg L90 D405 D415","15","Caniço, Assomada","Vidro tátil / touch screen para telemovel LG L90 ..."
"1288",2019-04-10,"Vidro tátil   touch lg L90 D410 preto","15","Caniço, Assomada","Vidro tátil / touch screen para telemovel LG L90 ..."
"1289",2019-04-10,"Vidro tátil touch screen telemovel LG L70 , D320 , D321 , D325","15","Caniço, Assomada","Vidro tátil / touch screen para telemovel LG L70 ..."
"1290",2019-04-10,"Vidro tátil touch screen telemóvel LG GT540","8","Caniço, Assomada","Vidro tátil / touch screen para telemovel LG GT54..."
"1291",2019-04-10,"Vidro tátil touch smartphone LG Optimus L5  E610","15","Caniço, Assomada","Vidro tátil / touch screen telemovel LG Optimus L..."
"1292",2019-04-10,"Vidro tátil touch smartphone LG G2 D802 branco","12","Caniço, Assomada","Vidro tátil / touch screen para telemovel LG G2 D..."
"1293",2019-04-10,"Vidro tátil touch smartphone LG G2 D802 preto","12","Caniço, Assomada","Vidro tátil / touch screen para telemovel LG G2. ..."
"1294",2019-04-10,"Vidro tátil   touch lg viewty KU990","6","Caniço, Assomada","Vidro tátil / touch screen telemovel LG Viewty KU..."
"1295",2019-04-10,"Vidro tátil touch smartphone LG Optimus F5  P875","14","Caniço, Assomada","Vidro tátil / touch screen para telemovel LG Opti..."
"1296",2019-04-10,"Vidro tátil touch smartphone Huawei Y210","12","Caniço, Assomada","Vidro tátil / touch screen para telemovel Huawei ..."
"1297",2019-04-10,"Vidro tátil touch smartphone Huawei Y300","15","Caniço, Assomada","Vidro tátil / touch screen para telemovel Huawei ..."
"1298",2019-04-10,"Vidro tátil touch smartphone Huawei P8 lite","15","Caniço, Assomada","Vidro tátil / touch screen para telemovel Huawei ..."
"1299",2019-04-10,"Vidro tátil touch smartphone Huawei U8650 , U8660 E U8661","12","Caniço, Assomada","Vidro tátil / touch screen para telemovel Huawei ..."
"1300",2019-04-10,"Vidro tátil / touch screen telemóvel  Huawei G7300E","17","Caniço, Assomada","Vidro tátil / touch screen para telemóvel Huawei..."
"1301",2019-04-10,"Vidro tátil touch telemóvel Huawei G7300","15","Caniço, Assomada","Vidro tátil / touch screen para telemovel Huawei ..."
"1302",2019-04-10,"Vidro tátil touch screen smartphone Huawei G302D","18","Caniço, Assomada","Vidro tátil / touch screen para telemóvel Huawei..."
"1303",2019-04-10,"Vidro tátil touch smartphone Huawei G300","13","Caniço, Assomada","Vidro tátil / touch screen para telemovel Huawei ..."
"1304",2019-04-10,"Vidro tátil   touch smartphone Huawei G740","17","Caniço, Assomada","Vidro tátil / touch screen para telemovel Huawei ..."
"1305",2019-04-10,"Vidro tátil   touch smartphone Huawei Y625","16","Caniço, Assomada","Vidro tátil / touch screen para telemovel Huawei ..."
"1306",2019-04-10,"Vidro tátil   touch huawei G510","15","Caniço, Assomada","Vidro tátil / touch screen para telemovel Huawei ..."
"1307",2019-04-08,"Vendo","160","Quinta Grande, Cabo Girão","Vendo j6 plus como novo com"
"1308",2019-04-08,"Iphone x branco 256G","1","Santo António, Madalenas","Vendo Iphone X branco 256G telemovel comprado na A..."
"1309",2019-04-06,"Cartão de telemóvel","8","São Martinho, Piornais","Vendo excelente cartão de telemóvel da NOS por b..."
"1310",2019-04-06,"Vendo iPhone 7S 32GB dourado","340","São Martinho, Ajuda","Vendo iPhone 7S 32GB dourado em bom estado de cons..."
"1311",2019-04-05,"Iphone 7 plus 32gb preto","375","São Martinho, Santa Rita","Vendo iphone 7plus preto de 32gb em bom estado. Ja..."
"1312",2019-04-05,"Módulo display + touch samsung galaxy A3 , SM-A300 , SM-A3000","45","Caniço, Assomada","Ecra , Módulo de LCD + touch para telemovel Samsu..."
"1313",2019-04-05,"Módulo Display + touch Oukitel U20 Plus","33","Caniço, Assomada","Módulo de Display + touch para telemóvel Oukitel..."
"1314",2019-04-05,"LCD + touch screen telemóvel  Archos 50C Platinum","40","Caniço, Assomada","Módulo de Display + touch screen para smartphone ..."
"1315",2019-04-05,"Módulo de display + touch BQ Aquaris E5 FHD  IPS5K0760FPC-A1-E","45","Caniço, Assomada","Módulo de Display + Touch para telemovel BQ Aquar..."
"1316",2019-04-05,"Módulo display + touch LG Magna  H500 , H502 , Y90","40","Caniço, Assomada","Módulo de Display + touch para telemovel LG Magna..."
"1317",2019-04-05,"Módulo display + touch BQ Aquaris 5.7 branco","45","Caniço, Assomada","Módulo de Display + touch para smartphone BQ Aqua..."
"1318",2019-04-05,"Display + touch samsung galaxy express GT-I8730","15","Caniço, Assomada","Módulo de Display + touch para telemovel Samsung ..."
"1319",2019-04-05,"Display + touch Samsung Galaxy S3 GT-i9300 , GT-i9301 GT-i9305","35","Caniço, Assomada","LCD + touch screen para smartphone Samsung Galaxy ..."
"1320",2019-04-05,"Display + touch smartphone Htc HD2","30","Caniço, Assomada","Módulo de Display + touch para telemovel HTC HD2 ..."
"1321",2019-04-05,"Módulo display + touch nokia lumia 630","24","Caniço, Assomada","Display + touch para telemovel Nokia Lumia 630 . D..."
"1322",2019-04-05,"Módulo lcd + touch Huawei Mate 9 MHA-L09 , MHA-L29 etc","45","Caniço, Assomada","Módulo Display lcd e touch screen para smartphone..."
"1323",2019-04-05,"Módulo Display + touch Huawei P9 EVA-L09 EVA-L19 EVA-AL00","45","Caniço, Assomada","Módulo lcd + touch para smartphone Huawei P9 comp..."
